ResponseID,ResponseSet,StartDate,EndDate,Finished,Status,mTurkCode,Q2,Intro,Q19_1,Q19_2,Q19_3,Q19_4,Q18,Q20_1,Q20_2,Q20_3,Q20_4,Q21,Q14_1,Q14_2,Q14_3,Q14_4,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q20,Q21_1,Q21_2,Q21_3,Q21_4,Q22,Q23_1,Q23_2,Q23_3,Q23_4,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q28,Q29_1,Q29_2,Q29_3,Q29_4,Q30,Q31_1,Q31_2,Q31_3,Q31_4,Q32,Q33_1,Q33_2,Q33_3,Q33_4,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q36,Q37_1,Q37_2,Q37_3,Q37_4,Q38,Q39_1,Q39_2,Q39_3,Q39_4,Q40,Q41_1,Q41_2,Q41_3,Q41_4,Q42,Q43_1,Q43_2,Q43_3,Q43_4,Q44,Q45_1,Q45_2,Q45_3,Q45_4,Q46,Q47_1,Q47_2,Q47_3,Q47_4,Q48,Q49_1,Q49_2,Q49_3,Q49_4,Q50,MLQ_1,MLQ_2,MLQ_3,MLQ_4,MLQ_5,MLQ_6,EA_1,EA_2,EA_3,EA_4,EA_5,D1,D2,RO-BR-FL_9,RO-BR-FL_10
ResponseID,ResponseSet,StartDate,EndDate,Finished,Status,mTurkCode,We are asking you to participate in a research study associated with a series of studies titled “...,"For the first section of this survey, you will be shown three words at a time.  Each triad will b...",Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide1,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide2,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide3,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide4,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide5,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide6,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide7,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide8,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide9,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide10,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide11,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide12,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide13,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide14,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide15,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide16,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide17,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide18,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide19,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide20,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-I understand my life's meaning.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-My life has a clear sense of purpose.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-I have a good sense of what makes my life meaningful.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-I have discovered a satisfying life purpose.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-My life has no clear purpose.,"INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-Please select ""Absolutely Untrue"" here and continue with the survey as usual.",INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Happy,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Anxious,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Cheerful,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Worried,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Pleased,Please select your gender:,"Please specify your age, in years, below:",Display Order: Block Randomizer FL_9,Display Order: Block Randomizer FL_10
{'ImportId': 'responseId'},{'ImportId': 'responseSetId'},{'ImportId': 'startDate'},{'ImportId': 'endDate'},{'ImportId': 'finished'},{'ImportId': 'status'},{'ImportId': 'embeddedData-mTurkCode'},{'ImportId': 'QID1'},{'ImportId': 'QID9'},{'ImportId': 'QID11-1'},{'ImportId': 'QID11-2'},{'ImportId': 'QID11-3'},{'ImportId': 'QID11-4'},{'ImportId': 'QID10'},{'ImportId': 'QID12-1'},{'ImportId': 'QID12-2'},{'ImportId': 'QID12-3'},{'ImportId': 'QID12-4'},{'ImportId': 'QID13'},{'ImportId': 'QID14-1'},{'ImportId': 'QID14-2'},{'ImportId': 'QID14-3'},{'ImportId': 'QID14-4'},{'ImportId': 'QID15'},{'ImportId': 'QID16-1'},{'ImportId': 'QID16-2'},{'ImportId': 'QID16-3'},{'ImportId': 'QID16-4'},{'ImportId': 'QID17'},{'ImportId': 'QID18-1'},{'ImportId': 'QID18-2'},{'ImportId': 'QID18-3'},{'ImportId': 'QID18-4'},{'ImportId': 'QID20'},{'ImportId': 'QID21-1'},{'ImportId': 'QID21-2'},{'ImportId': 'QID21-3'},{'ImportId': 'QID21-4'},{'ImportId': 'QID22'},{'ImportId': 'QID23-1'},{'ImportId': 'QID23-2'},{'ImportId': 'QID23-3'},{'ImportId': 'QID23-4'},{'ImportId': 'QID24'},{'ImportId': 'QID25-1'},{'ImportId': 'QID25-2'},{'ImportId': 'QID25-3'},{'ImportId': 'QID25-4'},{'ImportId': 'QID26'},{'ImportId': 'QID27-1'},{'ImportId': 'QID27-2'},{'ImportId': 'QID27-3'},{'ImportId': 'QID27-4'},{'ImportId': 'QID28'},{'ImportId': 'QID29-1'},{'ImportId': 'QID29-2'},{'ImportId': 'QID29-3'},{'ImportId': 'QID29-4'},{'ImportId': 'QID30'},{'ImportId': 'QID31-1'},{'ImportId': 'QID31-2'},{'ImportId': 'QID31-3'},{'ImportId': 'QID31-4'},{'ImportId': 'QID32'},{'ImportId': 'QID33-1'},{'ImportId': 'QID33-2'},{'ImportId': 'QID33-3'},{'ImportId': 'QID33-4'},{'ImportId': 'QID34'},{'ImportId': 'QID35-1'},{'ImportId': 'QID35-2'},{'ImportId': 'QID35-3'},{'ImportId': 'QID35-4'},{'ImportId': 'QID36'},{'ImportId': 'QID37-1'},{'ImportId': 'QID37-2'},{'ImportId': 'QID37-3'},{'ImportId': 'QID37-4'},{'ImportId': 'QID38'},{'ImportId': 'QID39-1'},{'ImportId': 'QID39-2'},{'ImportId': 'QID39-3'},{'ImportId': 'QID39-4'},{'ImportId': 'QID40'},{'ImportId': 'QID41-1'},{'ImportId': 'QID41-2'},{'ImportId': 'QID41-3'},{'ImportId': 'QID41-4'},{'ImportId': 'QID42'},{'ImportId': 'QID43-1'},{'ImportId': 'QID43-2'},{'ImportId': 'QID43-3'},{'ImportId': 'QID43-4'},{'ImportId': 'QID44'},{'ImportId': 'QID45-1'},{'ImportId': 'QID45-2'},{'ImportId': 'QID45-3'},{'ImportId': 'QID45-4'},{'ImportId': 'QID46'},{'ImportId': 'QID47-1'},{'ImportId': 'QID47-2'},{'ImportId': 'QID47-3'},{'ImportId': 'QID47-4'},{'ImportId': 'QID48'},{'ImportId': 'QID49-1'},{'ImportId': 'QID49-2'},{'ImportId': 'QID49-3'},{'ImportId': 'QID49-4'},{'ImportId': 'QID50'},{'ImportId': 'QID8-1'},{'ImportId': 'QID8-2'},{'ImportId': 'QID8-3'},{'ImportId': 'QID8-4'},{'ImportId': 'QID8-5'},{'ImportId': 'QID8-6'},{'ImportId': 'QID7-1'},{'ImportId': 'QID7-2'},{'ImportId': 'QID7-3'},{'ImportId': 'QID7-4'},{'ImportId': 'QID7-5'},{'ImportId': 'QID2'},{'ImportId': 'QID4-TEXT'},{'ImportId': 'RO-BR-FL_9'},{'ImportId': 'RO-BR-FL_10'}
R_1rD5e3MhhISpheq,Default Response Set,7/8/2016 20:36,7/8/2016 20:37,1,0,7046570,1,1,0,0,4.011,0,1,0,0,4.011,0,1,0,0,4.008,0,1,0,0,4.021,0,1,0,0,4.008,0,1,0,0,4.006,0,1,0,0,4.008,0,1,0,0,4.005,0,1,0,0,4.008,0,1,0,0,4.008,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,6,6,5,1,6,3,6,4,6,1,31,Coherent,EA|MLQ
R_1PcQNN0paOJfO0R,Default Response Set,7/8/2016 20:36,7/8/2016 20:37,1,0,86790355,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.006,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.005,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,5,5,5,4,1,1,7,1,7,1,7,1,50,Incoherent,EA|MLQ
R_2zIwrAVivsHfh7I,Default Response Set,7/8/2016 20:36,7/8/2016 20:37,1,0,77269045,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.004,0,1,0,0,4.005,0,1,0,0,4.005,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.006,0,1,0,0,4.001,0,1,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.006,0,1,5,5,5,6,2,1,6,3,6,2,6,2,30,Incoherent,EA|MLQ
R_2PthS6ra80oWqGA,Default Response Set,7/8/2016 20:34,7/8/2016 20:37,1,0,90641201,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.009,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.015,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,7,7,7,7,1,1,6,1,7,2,6,2,42,Incoherent,MLQ|EA
R_1jwgPmbJSqPybVa,Default Response Set,7/8/2016 20:30,7/8/2016 20:37,1,0,22576115,1,1,0,0,4.001,0,1,0,0,4.934,0,1,0,0,4.999,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,2,6,1,6,1,4,2,5,1,28,Coherent,EA|MLQ
R_2qF6dVoMTekKLRD,Default Response Set,7/8/2016 20:35,7/8/2016 20:38,1,0,45908324,1,1,0,0,4.003,0,1,0,0,4.005,0,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.002,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,5,4,1,4,3,3,2,4,1,30,Coherent,MLQ|EA
R_25Y1NUkQbHpSXOE,Default Response Set,7/8/2016 20:35,7/8/2016 20:38,1,0,52604448,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.001,0,1,0.308,0.308,4.003,1,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,6,6,7,7,2,1,4,1,4,1,5,2,28,Incoherent,EA|MLQ
R_3iUBikY9ASJMaRV,Default Response Set,7/8/2016 20:35,7/8/2016 20:38,1,0,78301844,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.012,0,1,0,0,4.014,0,1,0,0,4.011,0,1,0,0,4.01,0,1,0,0,4.011,0,1,0,0,4.032,0,1,0,0,4.005,0,1,0,0,4.003,0,1,0,0,4.004,0,1,0,0,4.004,0,1,5,5,5,3,3,1,3,3,2,5,3,2,49,Incoherent,MLQ|EA
R_2e85F9v12iIFZrd,Default Response Set,7/8/2016 20:36,7/8/2016 20:38,1,0,79290178,1,1,3.41,3.41,4.006,1,1,0,0,4.006,0,1,0,0,4.003,0,1,0,0,4.006,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.005,0,1,0,0,4.007,0,1,0,0,4.002,0,1,0,0,4.004,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,5,1,3,5,4,5,4,2,26,Coherent,MLQ|EA
R_ZdA8WILVe0K3K3n,Default Response Set,7/8/2016 20:36,7/8/2016 20:38,1,0,59181452,1,1,0,0,4.006,0,1,0,0,4.003,0,1,0,0,4.013,0,1,0,0,0,0,1,0,0,4.01,0,1,0,0,4.006,0,1,0,0,4.007,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.003,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,3,6,1,3,6,4,6,3,2,36,Coherent,EA|MLQ
R_3NCxEnPYiBEwXEW,Default Response Set,7/8/2016 20:25,7/8/2016 20:38,1,0,57572135,1,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,3,2,1,1,2,1,2,1,2,56,Coherent,EA|MLQ
R_1IilZgFiQMjv6mL,Default Response Set,7/8/2016 20:37,7/8/2016 20:38,1,0,12220110,1,1,0,0,4.006,0,1,0,0,4.001,0,1,0,0,4.005,0,1,0,0,4.008,0,1,0,0,4.006,0,1,0,0,4.017,0,1,0,0,4.012,0,1,0,0,4.013,0,1,0,0,4.007,0,1,0,0,4.012,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,3,5,1,4,5,2,3,3,1,25,Coherent,MLQ|EA
R_24utctHLP4kaGI5,Default Response Set,7/8/2016 20:36,7/8/2016 20:38,1,0,91326421,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.015,0,1,0,0,4.013,0,1,0,0,4.01,0,1,0,0,4.022,0,1,0,0,4.019,0,1,0,0,4.026,0,1,0,0,4.016,0,1,0,0,4.005,0,1,0,0,4.006,0,1,0,0,4.009,0,1,6,7,7,6,1,1,1,2,2,2,5,2,28,Incoherent,MLQ|EA
R_2aY4j5SqbbrMvdd,Default Response Set,7/8/2016 20:36,7/8/2016 20:38,1,0,56529808,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.019,0,1,0,0,4.017,0,1,0,0,4.016,0,1,0,0,4.013,0,1,0,0,4.027,0,1,0,0,4.016,0,1,0,0,4.014,0,1,0,0,4.012,0,1,0,0,4.011,0,1,0,0,4.013,0,1,5,5,6,5,1,1,5,1,5,1,5,2,35,Incoherent,MLQ|EA
R_3mWbgqffgF9ZiJr,Default Response Set,7/8/2016 20:37,7/8/2016 20:38,1,0,32374071,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.002,0,1,3,3,5,2,5,1,5,2,2,3,3,2,32,Incoherent,MLQ|EA
R_1QrNeWYAGPRits2,Default Response Set,7/8/2016 20:37,7/8/2016 20:39,1,0,18004576,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.005,0,1,0,0,4.001,0,1,4,3,3,3,5,1,6,1,6,1,4,2,43,Incoherent,MLQ|EA
R_3GoFrP27YFfbueg,Default Response Set,7/8/2016 20:36,7/8/2016 20:39,1,0,86814211,1,1,0,0,4.962,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.003,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,4.003,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,5,5,3,1,4,2,4,1,3,1,30,Coherent,MLQ|EA
R_ymQai62RuTnTdlL,Default Response Set,7/8/2016 20:36,7/8/2016 20:39,1,0,72516193,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.003,0,1,0,0,4.012,0,1,0,0,4.003,0,1,0,0,4.007,0,1,0,0,4.005,0,1,0,0,4.003,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.002,0,1,6,6,6,6,1,1,4,2,3,1,2,2,67,Incoherent,EA|MLQ
R_3g5yMourm3Iz4Rh,Default Response Set,7/8/2016 20:36,7/8/2016 20:39,1,0,44386861,1,1,0,0,4.004,0,1,0,0,4.004,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.005,0,1,0,0,4.006,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.003,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,6,2,1,5,1,4,1,4,2,25,Coherent,MLQ|EA
R_2727DCCQX1blXTU,Default Response Set,7/8/2016 20:36,7/8/2016 20:39,1,0,93514338,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.002,0,1,0,0,4.007,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4,0,1,6,6,6,6,1,1,5,1,5,1,5,2,42,Incoherent,EA|MLQ
R_2QR3uB0PDK6hlAJ,Default Response Set,7/8/2016 20:37,7/8/2016 20:39,1,0,82437824,1,1,0,0,4.005,0,1,0,0,4.004,0,1,0,0,4.004,0,1,0,0,4.004,0,1,0,0,4.004,0,1,0,0,4.005,0,1,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.004,0,1,0,0,4.003,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,6,6,2,1,5,2,6,3,7,1,20,Coherent,EA|MLQ
R_30wmVylrQqNxjuk,Default Response Set,7/8/2016 20:37,7/8/2016 20:39,1,0,64009782,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.009,0,1,0,0,4.031,0,1,0,0,4.004,0,1,0,0,4.013,0,1,0,0,4.008,0,1,0,0,4.015,0,1,0,0,4.003,0,1,0,0,4.007,0,1,0,0,4.004,0,1,0,0,4.007,0,1,5,5,5,5,3,1,3,2,3,2,4,2,50,Incoherent,EA|MLQ
R_3qwgHzwA3jtgTjx,Default Response Set,7/8/2016 20:37,7/8/2016 20:39,1,0,56644358,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.014,0,1,0,0,4.011,0,1,0,0,4.015,0,1,0,0,4.007,0,1,0,0,4.004,0,1,0,0,4.009,0,1,0,0,4.004,0,1,0,0,4.009,0,1,0,0,4.012,0,1,0,0,4.003,0,1,6,5,5,5,2,1,6,2,5,2,5,2,42,Incoherent,MLQ|EA
R_DV4nMPrGANa0mLn,Default Response Set,7/8/2016 20:38,7/8/2016 20:39,1,0,51613619,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.976,2.976,4.003,1,1,0,0,4.004,0,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.005,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,3,4,5,3,4,1,3,5,2,4,4,2,27,Incoherent,EA|MLQ
R_0eyvcgyIMwBhDc5,Default Response Set,7/8/2016 20:37,7/8/2016 20:39,1,0,57538475,1,1,0,0,4.004,0,1,0,0,4.005,0,1,0,0,4.005,0,1,0,0,4.003,0,1,0,0,4.677,0,1,0,0,4.005,0,1,0,0,4.725,0,1,0,0,4.199,0,1,0,0,4.097,0,1,0,0,4.004,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,2,4,1,4,2,5,2,5,2,28,Coherent,MLQ|EA
R_1pFntTchZqhplJb,Default Response Set,7/8/2016 20:32,7/8/2016 20:39,1,0,68292062,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.093,0,1,0,0,4.058,0,1,0,0,4.018,0,1,0,0,4.015,0,1,0,0,4.027,0,1,0,0,4.004,0,1,0,0,4.008,0,1,0,0,4.028,0,1,0,0,4.017,0,1,0,0,4.057,0,1,4,4,4,4,5,1,4,1,4,1,4,2,35,Incoherent,MLQ|EA
R_2B8QFNQqB6eJwHa,Default Response Set,7/8/2016 20:36,7/8/2016 20:39,1,0,4383804,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.003,0,1,0,0,4.004,0,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.003,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.004,0,1,5,4,5,3,5,1,2,2,3,1,2,1,30,Incoherent,MLQ|EA
R_ZxwUtNvnxivSul3,Default Response Set,7/8/2016 20:37,7/8/2016 20:40,1,0,20789975,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,4.004,0,1,0,0,4,0,1,0,0,4.002,0,1,0,0,4,0,1,0,0,4,0,1,4,3,4,4,6,1,3,2,4,1,3,1,20,Incoherent,EA|MLQ
R_1N9cIuIBsLJmvY7,Default Response Set,7/8/2016 20:36,7/8/2016 20:40,1,0,11104423,1,1,0,0,4.004,0,1,0,0,4.006,0,1,0,0,4.005,0,1,0,0,4.003,0,1,0,0,4.006,0,1,0,0,4.008,0,1,0,0,4.002,0,1,0,0,4.006,0,1,0,0,4.006,0,1,0,0,4.007,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,7,7,1,1,4,6,4,5,4,2,23,Coherent,EA|MLQ
R_2ZIeQuxdBXaYrhO,Default Response Set,7/8/2016 20:38,7/8/2016 20:40,1,0,94561796,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,3.777,4.004,2,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.008,0,1,0,0,4.001,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.002,0,1,5,5,5,5,3,1,5,4,5,4,5,1,47,Incoherent,EA|MLQ
R_1LBDk9Fm4CrapM6,Default Response Set,7/8/2016 20:36,7/8/2016 20:40,1,0,28466357,1,1,2.026,2.026,4.006,1,1,1.46,1.46,4.015,1,1,0,0,4.012,0,1,0,0,4.014,0,1,2.509,2.509,4.013,1,1,0,0,4.017,0,1,0,0,4.018,0,1,0,0,4.03,0,1,0,0,4.018,0,1,0,0,4.014,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,5,1,5,2,4,2,5,2,47,Coherent,MLQ|EA
R_3PvjqIytagXikvI,Default Response Set,7/8/2016 20:36,7/8/2016 20:40,1,0,34825185,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.009,0,1,0,0,4.01,0,1,0,0,4.008,0,1,0,0,4.015,0,1,0,0,4.004,0,1,0,0,4.022,0,1,0,0,4.007,0,1,0,0,4.008,0,1,0,0,4.003,0,1,0,0,4.004,0,1,5,5,6,5,2,1,5,5,4,5,4,2,45,Incoherent,EA|MLQ
R_3MtcDJrtDpuZ5qG,Default Response Set,7/8/2016 20:38,7/8/2016 20:40,1,0,3556630,1,1,0,0,4.352,0,1,0,0,4.117,0,1,0,0,4.339,0,1,0,0,4.296,0,1,0,0,4.175,0,1,0,0,4.202,0,1,0,0,4.184,0,1,0,0,4.523,0,1,0,0,4.273,0,1,0,0,4.269,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,2,7,1,3,1,1,1,1,2,54,Coherent,MLQ|EA
R_3hxzM960XsU6VOa,Default Response Set,7/8/2016 20:38,7/8/2016 20:40,1,0,86587761,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4,0,1,0,0,4.002,0,1,0,0,4,0,1,0,0,4.001,0,1,6,6,6,6,1,1,4,1,4,1,4,2,43,Incoherent,MLQ|EA
R_1fdVsmV1k6pLniy,Default Response Set,7/8/2016 20:38,7/8/2016 20:40,1,0,69072720,1,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.06,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.003,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,7,1,6,1,4,1,4,1,33,Coherent,MLQ|EA
R_3Oen1fjsPEqQ8wH,Default Response Set,7/8/2016 20:38,7/8/2016 20:40,1,0,78515481,1,1,3.594,3.594,4.003,1,1,0,0,4.004,0,1,0,0,4.006,0,1,0,0,4.001,0,1,0,0,4.004,0,1,0,0,4.008,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,4,1,5,3,4,2,4,2,35,Coherent,MLQ|EA
